feature_set,model_name,train_sample_cap,eval_sample_cap,split,quantum_trained_balanced_accuracy_mean,quantum_untrained_balanced_accuracy_mean,best_classical_balanced_accuracy_mean,delta_quantum_minus_best_classical,delta_trained_minus_untrained_quantum,best_classical_kernel_names
latent_primitive_sequence,qfc_grammar,810,256,ood_depth,0.7568984123817997,0.5728773675835945,0.7915098369586044,-0.0346114245768047,0.1840210447982051,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_grammar,810,256,test,0.7431842846902029,0.5933208055037705,0.7536362231561925,-0.0104519384659895,0.1498634791864324,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_grammar,810,360,ood_composition,0.5675402754711838,0.5050951170573262,0.5188844464231896,0.0486558290479941,0.0624451584138575,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_grammar,810,360,ood_depth,0.7573430764134202,0.5717273033754897,0.7948194229881383,-0.0374763465747181,0.1856157730379305,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_grammar,810,360,test,0.7367126585608358,0.5869361744474821,0.7534328023419923,-0.0167201437811564,0.1497764841133536,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,0.5944053490752211,0.5014929850260385,0.5184643768714446,0.0759409722037764,0.0929123640491826,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,0.7602707406498457,0.5741572748964575,0.7379857648552417,0.0222849757946039,0.1861134657533881,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_linear_chain,256,256,test,0.7473566973442243,0.5559735112886758,0.6486014347529626,0.0987552625912616,0.1913831860555485,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,0.5933187951796784,0.510249219981846,0.5187320974221838,0.0745866977574946,0.0830695751978324,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,0.7597899714190766,0.5374947664915989,0.7372964554179688,0.0224935160011077,0.2222952049274776,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_linear_chain,256,360,test,0.7405595005095826,0.5547085441722011,0.6643476399403091,0.0762118605692735,0.1858509563373815,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_linear_chain,810,256,ood_composition,0.6115489193274397,0.5022078422959478,0.5197237321374754,0.0918251871899643,0.1093410770314918,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_linear_chain,810,256,ood_depth,0.7740637412014215,0.5770243584013672,0.7915098369586044,-0.0174460957571829,0.1970393828000542,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_linear_chain,810,256,test,0.7682855763173968,0.5984056792089639,0.7536362231561925,0.0146493531612043,0.1698798971084328,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_linear_chain,810,360,ood_composition,0.6161739193274397,0.50442303762061,0.5188844464231896,0.09728947290425,0.1117508817068296,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_linear_chain,810,360,ood_depth,0.7795696935823739,0.5984671836395832,0.7948194229881383,-0.0152497294057644,0.1811025099427907,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_linear_chain,810,360,test,0.7668946208403804,0.597803549839144,0.7534328023419923,0.0134618184983881,0.1690910710012364,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,0.5819407365686053,0.4966966515592513,0.5184643768714446,0.0634763596971607,0.085244085009354,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_depth,0.746396722904325,0.5389015928234167,0.7379857648552417,0.0084109580490833,0.2074951300809083,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_no_entanglement,256,256,test,0.7310808673876708,0.5328613814112206,0.6486014347529626,0.0824794326347081,0.1982194859764501,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_no_entanglement,256,360,ood_composition,0.5881696927975615,0.4972039423585038,0.5187320974221838,0.0694375953753776,0.0909657504390576,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_no_entanglement,256,360,ood_depth,0.7505700776394775,0.5600004232139792,0.7372964554179688,0.0132736222215086,0.1905696544254982,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_no_entanglement,256,360,test,0.7351782333615341,0.5506697856487477,0.6643476399403091,0.070830593421225,0.1845084477127864,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_no_entanglement,810,256,ood_composition,0.5919574370391498,0.5158301413407074,0.5197237321374754,0.0722337049016744,0.0761272956984424,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_no_entanglement,810,256,ood_depth,0.7720157625209672,0.5601797424743025,0.7915098369586044,-0.0194940744376372,0.2118360200466646,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_no_entanglement,810,256,test,0.745505885298703,0.5760508781617617,0.7536362231561925,-0.0081303378574895,0.1694550071369412,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_no_entanglement,810,360,ood_composition,0.5856723640874101,0.523513745996626,0.5188844464231896,0.0667879176642204,0.062158618090784,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_no_entanglement,810,360,ood_depth,0.7720034153176087,0.5560249438720157,0.7948194229881383,-0.0228160076705296,0.215978471445593,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_no_entanglement,810,360,test,0.7432741826161031,0.566284443241776,0.7534328023419923,-0.0101586197258891,0.1769897393743271,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01,256,256,ood_composition,0.6142821535153129,0.4942433988363525,0.5184643768714446,0.0958177766438682,0.1200387546789603,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01,256,256,ood_depth,0.7618784986039409,0.5544604700247951,0.7379857648552417,0.0238927337486991,0.2074180285791457,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01,256,256,test,0.7523158852508746,0.5542291723374941,0.6486014347529626,0.1037144504979119,0.1980867129133804,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01,256,360,ood_composition,0.6137507769970941,0.5050262286579936,0.5187320974221838,0.0950186795749102,0.1087245483391005,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01,256,360,ood_depth,0.7635830440584864,0.5546770411675463,0.7372964554179688,0.0262865886405175,0.20890600289094,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01,256,360,test,0.7441259054745959,0.5622703871571674,0.6643476399403091,0.0797782655342868,0.1818555183174285,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01,810,256,ood_composition,0.6273145622450172,0.5008820493399722,0.5197237321374754,0.1075908301075418,0.1264325129050451,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01,810,256,ood_depth,0.7711718026699215,0.5889998635363788,0.7915098369586044,-0.0203380342886829,0.1821719391335426,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01,810,256,test,0.7649679106595307,0.603487244913699,0.7536362231561925,0.0113316875033382,0.1614806657458317,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01,810,360,ood_composition,0.6280645622450172,0.4970430133543381,0.5188844464231896,0.1091801158218275,0.131021548890679,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01,810,360,ood_depth,0.7763801360032548,0.583674479825447,0.7948194229881383,-0.0184392869848835,0.1927056561778078,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01,810,360,test,0.7546473374847744,0.5876694387449772,0.7534328023419923,0.0012145351427821,0.1669778987397971,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01_random_label,256,256,ood_composition,0.4996990516515442,0.5170570114782156,0.5184643768714446,-0.0187653252199004,-0.0173579598266713,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01_random_label,256,256,ood_depth,0.5661591335789428,0.5375789961769375,0.7379857648552417,-0.1718266312762989,0.0285801374020052,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01_random_label,256,256,test,0.5426642317822494,0.5547994023607525,0.6486014347529626,-0.1059372029707131,-0.0121351705785031,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01_random_label,256,360,ood_composition,0.4996990516515442,0.5004759464172276,0.5187320974221838,-0.0190330457706396,-0.0007768947656833,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01_random_label,256,360,ood_depth,0.5661591335789428,0.5397681619374666,0.7372964554179688,-0.171137321839026,0.0263909716414761,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01_random_label,256,360,test,0.549168138657066,0.5723504485748542,0.6643476399403091,-0.115179501283243,-0.0231823099177881,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_random_01_random_label,810,256,ood_composition,0.4809208833283369,0.4968437057169702,0.5197237321374754,-0.0388028488091384,-0.0159228223886332,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01_random_label,810,256,ood_depth,0.5878366708489186,0.5798820242812445,0.7915098369586044,-0.2036731661096859,0.007954646567674,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01_random_label,810,256,test,0.585556316053422,0.5853619762990441,0.7536362231561925,-0.1680799071027705,0.0001943397543778,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01_random_label,810,360,ood_composition,0.4809208833283369,0.5320241524045546,0.5188844464231896,-0.0379635630948527,-0.0511032690762176,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01_random_label,810,360,ood_depth,0.5878366708489186,0.5674058033108788,0.7948194229881383,-0.2069827521392198,0.0204308675380398,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_random_01_random_label,810,360,test,0.5845546938154172,0.581946318049045,0.7534328023419923,-0.168878108526575,0.0026083757663722,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_ring,256,256,ood_composition,0.5996752047582843,0.4643760818311692,0.5184643768714446,0.0812108278868396,0.135299122927115,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_ring,256,256,ood_depth,0.7464886443645525,0.5533471594570691,0.7379857648552417,0.0085028795093108,0.1931414849074834,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_ring,256,256,test,0.7349859790357806,0.5548688081743391,0.6486014347529626,0.0863845442828179,0.1801171708614414,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x2;rbf_gamma_x8
latent_primitive_sequence,qfc_ring,256,360,ood_composition,0.600282492207677,0.4919335012401564,0.5187320974221838,0.0815503947854932,0.1083489909675206,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_ring,256,360,ood_depth,0.7532327155107976,0.5520904301050125,0.7372964554179688,0.0159362600928287,0.2011422854057851,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_ring,256,360,test,0.7302880699392745,0.5504633489338289,0.6643476399403091,0.0659404299989654,0.1798247210054456,laplacian_gamma_x0.5;laplacian_gamma_x1;laplacian_gamma_x2;laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x0.25;rbf_gamma_x0.5;rbf_gamma_x8
latent_primitive_sequence,qfc_ring,810,256,ood_composition,0.5951550600178335,0.5178661542212575,0.5197237321374754,0.0754313278803581,0.0772889057965759,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_ring,810,256,ood_depth,0.7518573461504331,0.5772830228885155,0.7915098369586044,-0.0396524908081713,0.1745743232619175,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_ring,810,256,test,0.7491288347884544,0.581409528928656,0.7536362231561925,-0.0045073883677381,0.1677193058597983,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_ring,810,360,ood_composition,0.5911550600178335,0.4699495168059202,0.5188844464231896,0.0722706135946438,0.1212055432119132,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_ring,810,360,ood_depth,0.7505382819393828,0.553939203311791,0.7948194229881383,-0.0442811410487555,0.1965990786275917,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
latent_primitive_sequence,qfc_ring,810,360,test,0.7537977102965373,0.574733386008502,0.7534328023419923,0.000364907954545,0.1790643242880353,laplacian_gamma_x4;laplacian_gamma_x8;rbf_gamma_x4
