seed,topology,kernel,C,centered_kernel_target_alignment,effective_rank_entropy,stable_rank,dominant_eigenvalue_fraction,condition_number_positive_spectrum,positive_eigenvalue_count,within_class_similarity_mean,between_class_similarity_mean,within_minus_between_similarity,support_vector_fraction,signed_margin_mean,signed_margin_q05,signed_margin_q25,signed_margin_median,signed_margin_q75,signed_margin_q95
23,qfc_random_01,selected_learned_classical,100.0,0.7354846747077914,6.319610372651999,1.2148500425678403,0.4974391729778648,80483.86174038233,127,0.7458647923859121,0.41743442332054975,0.3284303690653623,0.0625,2.2486611347221377,1.0003087651756426,1.854127954522998,2.3637790504439895,2.7003944413758942,3.0739291504798443
23,qfc_random_01,selected_tensor_train,10.0,0.2060493124000486,17.693022651724647,1.9375278804806157,0.23766567972314226,83920.08993470171,127,0.2899524136685155,0.19816800989107342,0.09178440377744207,0.609375,0.9903438362125374,-0.8653667122524563,0.7897662269005465,0.999941246098198,1.4979133123949304,2.1622554017314117
23,qfc_random_01,exact_initial_qfc,1.0,0.06354148844953326,75.34872968804851,6.006035108052469,0.057848329505359654,96.1046201219836,127,0.11076423878098876,0.10847964864385928,0.0022845901371294774,0.9609375,0.6172416276492085,-0.1415587985211977,0.39833221509546657,0.7029234391743856,0.9998022963717158,1.000478536214553
23,qfc_random_01,new_trained_qfc,1.0,0.20119779190769618,92.54359438664704,8.90870061831976,0.04001484388595685,48.60979066556744,127,0.07364840575765327,0.04304758525377402,0.03060082050387925,0.8203125,0.9669162975952366,0.6194517771482783,0.9493478780535959,0.9999064480407012,1.0001669625049554,1.2757359814670324
23,qfc_random_01,label_shuffled_qfc,1.0,0.0671364502286627,76.35405294345094,6.433775393389987,0.05526022128414378,88.1636389989841,127,0.1068175874010286,0.10376900251746328,0.003048584883565325,0.9375,0.6453003754315528,-0.15191748698983637,0.38484307367566223,0.7713250047096398,0.9999349869172368,1.0098381292252219
37,qfc_all_to_all,frozen_trained_qfc,1.0,0.21210040158151677,80.36880138588333,7.056559604170048,0.05029012792677638,174.66204014630082,127,0.11491574603104084,0.07820769605803365,0.03670804997300718,0.734375,0.986806436820882,0.5762108171867113,0.9221804067660965,0.999945630698991,1.0144075505313677,1.5142473346877874
37,qfc_all_to_all,selected_learned_classical,1.0,0.6358931299891858,7.847856025902683,1.3144597025772389,0.424301437475438,56840.97524954142,127,0.6800438082560956,0.41205200213614657,0.267991806119949,0.1953125,1.3443728942268613,0.8129184811832106,1.0545833628574575,1.3824475038448927,1.5700689849675598,1.8933090679943103
37,qfc_all_to_all,selected_tensor_train,10.0,0.6704672367475706,2.779507871241664,1.0176652343176484,0.7721098872326237,91576164738.77394,127,0.8392957559877581,0.4955160001368988,0.3437797558508593,0.2578125,0.9303603744206306,-0.8729120744868749,1.000438185995535,1.0864092885490164,1.1883663166314413,1.3048871851252888
37,qfc_all_to_all,exact_initial_qfc,10.0,0.07337213559693868,77.49904513245454,5.183828865114943,0.0611573122164634,122.48600577956077,127,0.12198686336003578,0.11760351285549152,0.004383350504544262,0.8359375,1.0587487652919683,0.9995997692862034,0.9998628727310099,1.0000016416976818,1.0003208683084635,1.4528773561326915
37,qfc_all_to_all,new_trained_qfc,1.0,0.21210040158151677,80.36880138588333,7.056559604170048,0.05029012792677638,174.66204014630082,127,0.11491574603104084,0.07820769605803365,0.03670804997300718,0.734375,0.986806436820882,0.5762108171867113,0.9221804067660965,0.999945630698991,1.0144075505313677,1.5142473346877874
37,qfc_all_to_all,label_shuffled_qfc,1.0,0.08428498893376643,80.72429282949672,6.274699699390452,0.05352394405284166,107.98883272515242,127,0.11891881637710694,0.11274009252848619,0.006178723848620754,0.9375,0.6868909979093474,-0.3232105926814731,0.49141284228224325,0.8898733030033092,0.9999516278249458,1.05568097884304
37,qfc_random_01,frozen_trained_qfc,1.0,0.2639107561098574,81.53233129951619,5.318343341395037,0.05835221620192034,90.8337724281738,127,0.10277909677560743,0.052230984703372035,0.05054811207223539,0.6875,0.9999103939459042,0.4328673991812706,0.9996903290813495,1.0001055140984514,1.0615279102096717,1.5026158534689253
37,qfc_random_01,selected_learned_classical,1.0,0.6358931299891858,7.847856025902683,1.3144597025772389,0.424301437475438,56840.97524954142,127,0.6800438082560956,0.41205200213614657,0.267991806119949,0.1953125,1.3443728942268613,0.8129184811832106,1.0545833628574575,1.3824475038448927,1.5700689849675598,1.8933090679943103
37,qfc_random_01,selected_tensor_train,10.0,0.6704672367475706,2.779507871241664,1.0176652343176484,0.7721098872326237,91576164738.77394,127,0.8392957559877581,0.4955160001368988,0.3437797558508593,0.2578125,0.9303603744206306,-0.8729120744868749,1.000438185995535,1.0864092885490164,1.1883663166314413,1.3048871851252888
37,qfc_random_01,exact_initial_qfc,1.0,0.07055525488184784,70.89111242636596,5.272217418290594,0.0644674745772321,166.0749258749883,127,0.12214146210579968,0.11739185613766913,0.004749605968130552,0.9453125,0.6415886345390206,-0.32663942571596544,0.3710320552117908,0.8206667696632615,0.99987482141601,1.0381567259539521
37,qfc_random_01,new_trained_qfc,1.0,0.2639107561098574,81.53233129951619,5.318343341395037,0.05835221620192034,90.8337724281738,127,0.10277909677560743,0.052230984703372035,0.05054811207223539,0.6875,0.9999103939459042,0.4328673991812706,0.9996903290813495,1.0001055140984514,1.0615279102096717,1.5026158534689253
37,qfc_random_01,label_shuffled_qfc,1.0,0.07013783255042648,73.37447162698231,5.543311135416251,0.0615567336545827,128.3979428330541,127,0.1160351049943659,0.1119507101955341,0.0040843947988317975,0.9375,0.6198697790866934,-0.4561647695134815,0.3896804085436865,0.8153398114911272,1.0000012152673339,1.0355337641456586
41,qfc_all_to_all,frozen_trained_qfc,10.0,0.19222518860051827,87.77174721646603,7.301075012855263,0.04602535076841636,66.02951536623206,127,0.08833797071661922,0.05591716354118401,0.03242080717543521,0.7109375,1.105869814098488,0.999617278387857,0.9999270150484286,1.0001265891745317,1.0537266484134058,1.67325140136975
41,qfc_all_to_all,selected_learned_classical,0.1,0.7138225641746397,2.6512286652340546,1.2444734388510088,0.6071034189740903,211570661795.4078,31,0.7514099907189044,0.3516815200405467,0.39972847067835765,0.5,0.9017956184941067,0.19606145284288615,0.6858042451387962,1.000632507075971,1.1077390814602404,1.3601476679474642
41,qfc_all_to_all,selected_tensor_train,0.1,0.512680865677648,2.0322671321847032,1.026760736232139,0.8069668356191753,202843570802.00296,68,0.7967336000754934,0.5038964784893083,0.29283712158618513,0.5859375,0.6898401306266997,-0.9849241355065287,0.8670358189732232,0.9904754736366652,1.0112834619195832,1.0255550895821008
41,qfc_all_to_all,exact_initial_qfc,1.0,0.06833423357404539,79.80710463162306,5.7490539475865745,0.057082638713684235,121.09826519678546,127,0.11343643289943448,0.11170083069953309,0.0017356021999013899,0.9453125,0.644736091554768,-0.11624135952942155,0.44415175191010847,0.7554256929825831,0.9997440312819136,1.0061315893405962
41,qfc_all_to_all,new_trained_qfc,10.0,0.19222518860051827,87.77174721646603,7.301075012855263,0.04602535076841636,66.02951536623206,127,0.08833797071661922,0.05591716354118401,0.03242080717543521,0.7109375,1.105869814098488,0.999617278387857,0.9999270150484286,1.0001265891745317,1.0537266484134058,1.67325140136975
41,qfc_all_to_all,label_shuffled_qfc,1.0,0.056525805277643525,81.64435321901223,5.074332950646573,0.059807205667412947,66.67661570424067,127,0.11258048259038521,0.11423367056085408,-0.0016531879704688723,0.9453125,0.5992905188268715,-0.18065519547933437,0.3839695797782275,0.6604792239091283,0.9995995884862993,1.0014377300922424
41,qfc_random_01,frozen_trained_qfc,10.0,0.23981780391021845,94.86538209588309,7.098422077288679,0.04405057782695828,133.27067203649943,127,0.07143960144048656,0.0300013682965777,0.041438233143908855,0.7421875,1.0766807692747817,0.9996542937375006,0.9999108082642184,1.0001274450831927,1.0045183863717762,1.4709250107336735
41,qfc_random_01,selected_learned_classical,0.1,0.7138225641746397,2.6512286652340546,1.2444734388510088,0.6071034189740903,211570661795.4078,31,0.7514099907189044,0.3516815200405467,0.39972847067835765,0.5,0.9017956184941067,0.19606145284288615,0.6858042451387962,1.000632507075971,1.1077390814602404,1.3601476679474642
41,qfc_random_01,selected_tensor_train,0.1,0.512680865677648,2.0322671321847032,1.026760736232139,0.8069668356191753,202843570802.00296,68,0.7967336000754934,0.5038964784893083,0.29283712158618513,0.5859375,0.6898401306266997,-0.9849241355065287,0.8670358189732232,0.9904754736366652,1.0112834619195832,1.0255550895821008
41,qfc_random_01,exact_initial_qfc,10.0,0.058017735146293374,72.64542559759018,5.3741969068733875,0.06318697063792535,169.8276035511711,127,0.11274446381753439,0.11209773591308059,0.0006467279044538032,0.9375,1.0238070562644266,0.9995632647434723,0.9997923175218151,1.0000173584732948,1.0002224053915838,1.04116330115466
41,qfc_random_01,new_trained_qfc,10.0,0.23981780391021845,94.86538209588309,7.098422077288679,0.04405057782695828,133.27067203649943,127,0.07143960144048656,0.0300013682965777,0.041438233143908855,0.7421875,1.0766807692747817,0.9996542937375006,0.9999108082642184,1.0001274450831927,1.0045183863717762,1.4709250107336735
41,qfc_random_01,label_shuffled_qfc,100.0,0.05684680942893835,73.74979708018996,5.441621398592043,0.06211499853394208,152.1596617197618,127,0.11163172912169966,0.11150978005744681,0.00012194906425284924,0.8984375,1.0430751707353245,0.9995728945054478,0.9998237657999888,0.9999931504809666,1.000228889968534,1.2925357892582978
53,qfc_all_to_all,frozen_trained_qfc,1.0,0.23716354315815513,85.867349578302,6.550281778427664,0.04948903122996716,94.01989516741354,127,0.10328720998317897,0.06262487907259917,0.0406623309105798,0.71875,0.9885410114999348,0.4014616086919771,0.9996008332128613,1.0000856795305575,1.0138551134052334,1.4823300986847414
53,qfc_all_to_all,selected_learned_classical,0.1,0.763039153995614,10.638175705592646,1.2662717112155875,0.4008012262992195,17574.217206522837,127,0.6155723300238817,0.22444638600304856,0.3911259440208331,0.5234375,0.9509119602059785,0.48576308811383767,0.8134923120488922,0.9995330766452392,1.1421422538208839,1.2692225709274116
53,qfc_all_to_all,selected_tensor_train,100.0,0.3273964813549648,2.9202731897945755,1.2734430507185315,0.5870456628438654,236072174695.97565,82,0.7247938914931941,0.5790355379871132,0.1457583535060809,0.4453125,0.6986825977948502,-1.0674961876922804,0.3651991944442202,1.039189784885322,1.197235276430451,1.3637637662514757
53,qfc_all_to_all,exact_initial_qfc,1.0,0.05352293934181847,80.32542311206474,4.714934803184521,0.06273076572330115,86.48943518189027,127,0.12069538340400171,0.12172098838328349,-0.00102560497928178,0.9921875,0.6032237689549416,-0.09179826078486515,0.36786022960545495,0.6653015103581694,0.991607854729688,1.000202097430148
53,qfc_all_to_all,new_trained_qfc,1.0,0.23716354315815513,85.867349578302,6.550281778427664,0.04948903122996716,94.01989516741354,127,0.10328720998317897,0.06262487907259917,0.0406623309105798,0.71875,0.9885410114999348,0.4014616086919771,0.9996008332128613,1.0000856795305575,1.0138551134052334,1.4823300986847414
53,qfc_all_to_all,label_shuffled_qfc,1.0,0.050613029429194295,80.27949908473776,4.749825237669933,0.0625854371180534,81.26936495460092,127,0.12215419177947398,0.12385641655399704,-0.001702224774523059,0.9921875,0.5945511580831535,-0.13486967102398378,0.3037266212638224,0.6952621866923466,0.9683499999146777,1.0001337919773527
53,qfc_random_01,frozen_trained_qfc,1.0,0.20285344716899345,88.88010384278415,8.962457606431496,0.04121425469008515,95.80282175823929,127,0.0881238468477495,0.056284938353928476,0.031838908493821025,0.8046875,0.9650337697415896,0.5699361945107938,0.9860456754518157,0.99997324903989,1.0003540895250471,1.2440054312789484
53,qfc_random_01,selected_learned_classical,0.1,0.763039153995614,10.638175705592646,1.2662717112155875,0.4008012262992195,17574.217206522837,127,0.6155723300238817,0.22444638600304856,0.3911259440208331,0.5234375,0.9509119602059785,0.48576308811383767,0.8134923120488922,0.9995330766452392,1.1421422538208839,1.2692225709274116
53,qfc_random_01,selected_tensor_train,100.0,0.3273964813549648,2.9202731897945755,1.2734430507185315,0.5870456628438654,236072174695.97565,82,0.7247938914931941,0.5790355379871132,0.1457583535060809,0.4453125,0.6986825977948502,-1.0674961876922804,0.3651991944442202,1.039189784885322,1.197235276430451,1.3637637662514757
53,qfc_random_01,exact_initial_qfc,0.1,0.04522631506010152,73.47777263479557,3.9470765046115592,0.07373928971826654,191.75975508864497,127,0.1221661661355801,0.12435527830013163,-0.002189112164551532,1.0,0.07377307698857986,-0.05002609639544958,0.004962697174050205,0.06797384705860149,0.13177308714293778,0.22152433996749096
53,qfc_random_01,new_trained_qfc,1.0,0.20285344716899345,88.88010384278415,8.962457606431496,0.04121425469008515,95.80282175823929,127,0.0881238468477495,0.056284938353928476,0.031838908493821025,0.8046875,0.9650337697415896,0.5699361945107938,0.9860456754518157,0.99997324903989,1.0003540895250471,1.2440054312789484
53,qfc_random_01,label_shuffled_qfc,10.0,0.04157280553484909,71.93753220817719,3.946928489443115,0.07505211112911168,224.53478585229172,127,0.12601662322772214,0.1289402332419073,-0.002923610014185146,0.9375,1.0038728761783076,0.9995967579525129,0.9997768080403808,0.9999920876626175,1.0002224863870346,1.07424680867879
67,qfc_all_to_all,frozen_trained_qfc,1.0,0.22196869763000993,87.44480104265884,7.951776203317483,0.04414584538323581,91.90390385360843,127,0.10043460794871993,0.061540567086003584,0.03889404086271635,0.7578125,1.0093300050679002,0.5060356459566571,0.9995304662633737,1.0000194971882732,1.0004161057446899,1.5810713830956882
67,qfc_all_to_all,selected_learned_classical,10.0,0.6845879615316023,18.01011242024271,1.623612416027675,0.27645213112974687,3738.1060780437356,127,0.4213581798693663,0.10100120277513072,0.3203569770942356,0.15625,1.2771316089149005,1.000037737310379,1.0546032883176426,1.220009518478824,1.4153887484343504,1.8513029848793574
67,qfc_all_to_all,selected_tensor_train,0.1,0.9999487567173411,1.1327045875416004,1.0000197079309265,0.9847367868706158,4493888316.063926,127,0.9968632003631474,0.5990836271300599,0.39777957323308744,0.40625,0.9995177863188759,0.9904035537228021,0.9979775555930145,1.0009380248069637,1.0029168592981954,1.004184469422333
67,qfc_all_to_all,exact_initial_qfc,1.0,0.05940998568370124,75.05218682569259,4.900687258924084,0.0651717578885231,81.89755710919259,127,0.12994772812858674,0.12673775387113922,0.003209974257447512,0.9453125,0.6124192720681012,-0.34217878800771917,0.40264297123573195,0.7420826497515285,0.9999039073476296,1.0483892048222265
67,qfc_all_to_all,new_trained_qfc,1.0,0.22196869763000993,87.44480104265884,7.951776203317483,0.04414584538323581,91.90390385360843,127,0.10043460794871993,0.061540567086003584,0.03889404086271635,0.7578125,1.0093300050679002,0.5060356459566571,0.9995304662633737,1.0000194971882732,1.0004161057446899,1.5810713830956882
67,qfc_all_to_all,label_shuffled_qfc,1.0,0.05652982915690949,77.70450933228163,5.682163573348055,0.05830747567404472,94.15843362029268,127,0.11906207552542472,0.11766233738913012,0.0013997381362945982,0.9609375,0.6222132034344154,-0.12964654779513973,0.3267999223470084,0.7678337283228783,0.9998732183417425,1.0003943301409164
67,qfc_random_01,frozen_trained_qfc,1.0,0.2417370584512369,92.5452559209857,8.038092582225422,0.04212956222757478,34.47271171996232,127,0.0809760101438966,0.03935301465384526,0.04162299549005134,0.78125,1.0226689770809871,0.6728808162442872,0.9997008303784354,1.000007101592402,1.0003387854691992,1.4314593374623406
67,qfc_random_01,selected_learned_classical,10.0,0.6845879615316023,18.01011242024271,1.623612416027675,0.27645213112974687,3738.1060780437356,127,0.4213581798693663,0.10100120277513072,0.3203569770942356,0.15625,1.2771316089149005,1.000037737310379,1.0546032883176426,1.220009518478824,1.4153887484343504,1.8513029848793574
67,qfc_random_01,selected_tensor_train,0.1,0.9999487567173411,1.1327045875416004,1.0000197079309265,0.9847367868706158,4493888316.063926,127,0.9968632003631474,0.5990836271300599,0.39777957323308744,0.40625,0.9995177863188759,0.9904035537228021,0.9979775555930145,1.0009380248069637,1.0029168592981954,1.004184469422333
67,qfc_random_01,exact_initial_qfc,1.0,0.059447373177823365,68.18794169960739,4.5384139900803575,0.07225255367847316,134.73327285371002,127,0.13415089380704753,0.12973349416332539,0.0044173996437221474,0.9453125,0.6065571371704954,-0.28172726004269705,0.27972869621556884,0.7695115228713154,0.9999467861228439,1.0216399761919226
67,qfc_random_01,new_trained_qfc,1.0,0.2417370584512369,92.5452559209857,8.038092582225422,0.04212956222757478,34.47271171996232,127,0.0809760101438966,0.03935301465384526,0.04162299549005134,0.78125,1.0226689770809871,0.6728808162442872,0.9997008303784354,1.000007101592402,1.0003387854691992,1.4314593374623406
67,qfc_random_01,label_shuffled_qfc,1.0,0.05872485750026222,71.74315848040862,4.8492081792264825,0.06706776150854357,117.00907636068251,127,0.11942996525459249,0.11622651811022751,0.0032034471443649765,0.9453125,0.6438062737661034,-0.15513054180586897,0.3454053970029072,0.7715009695502796,0.9999163674264762,1.0122490869372975
79,qfc_all_to_all,frozen_trained_qfc,10.0,0.18598467092166263,98.22214803540061,9.50986053282943,0.03671618638399536,29.449057456149383,127,0.07849662324205878,0.05367223261996331,0.024824390622095467,0.765625,1.092399924279568,0.9996383686537238,0.9998949415024248,1.000079595968971,1.0004620757381812,1.610978957974353
79,qfc_all_to_all,selected_learned_classical,1.0,0.742698696772367,4.162248953960254,1.2441492279672803,0.5588733819665155,768605.4745378109,127,0.64575500639639,0.058030259399029484,0.5877247469973605,0.1640625,1.4798994843931217,0.4839594696370693,1.2805242061152358,1.5511820342639926,1.7824395828980322,2.1577489021823144
79,qfc_all_to_all,selected_tensor_train,0.1,0.9971971895600391,1.4433857071973772,1.0007222712179755,0.9393856165133141,1835363260.7846603,127,0.984757945586877,0.537672543150854,0.447085402436023,0.3671875,0.993992014362556,0.9290384508697632,0.9957544994664526,1.0072341256091026,1.0121739142260266,1.0173168274752429
79,qfc_all_to_all,exact_initial_qfc,0.1,0.07733909591000569,81.35333293744345,7.542630787336661,0.04845246262863977,55.425368838214844,127,0.12569656474618762,0.12115862277636412,0.004537941969823503,0.9921875,0.11937320435845306,-0.7232001481371572,-0.5576350437277933,0.5958756639081819,0.8127019615600438,0.9618817391942754
79,qfc_all_to_all,new_trained_qfc,10.0,0.18598467092166263,98.22214803540061,9.50986053282943,0.03671618638399536,29.449057456149383,127,0.07849662324205878,0.05367223261996331,0.024824390622095467,0.765625,1.092399924279568,0.9996383686537238,0.9998949415024248,1.000079595968971,1.0004620757381812,1.610978957974353
79,qfc_all_to_all,label_shuffled_qfc,0.1,0.07683504642948416,81.90073392655154,7.887904687982412,0.04711096652288244,50.52947992213501,127,0.12444748307206209,0.12013600237149336,0.0043114807005687344,0.9921875,0.11833682994081632,-0.7305731870028018,-0.5775205160832951,0.5893172254785621,0.8187844555226442,0.9701749129882962
79,qfc_random_01,frozen_trained_qfc,1.0,0.21942611586977412,95.47963905983572,8.388452213165282,0.0402056314119735,56.218212599389254,127,0.07410762346098845,0.04016457911768914,0.03394304434329931,0.796875,0.9974837154522564,0.5846801338385398,0.9996630948167768,0.9999753636174327,1.0003587085612557,1.359490802158892
79,qfc_random_01,selected_learned_classical,1.0,0.742698696772367,4.162248953960254,1.2441492279672803,0.5588733819665155,768605.4745378109,127,0.64575500639639,0.058030259399029484,0.5877247469973605,0.1640625,1.4798994843931217,0.4839594696370693,1.2805242061152358,1.5511820342639926,1.7824395828980322,2.1577489021823144
79,qfc_random_01,selected_tensor_train,0.1,0.9971971895600391,1.4433857071973772,1.0007222712179755,0.9393856165133141,1835363260.7846603,127,0.984757945586877,0.537672543150854,0.447085402436023,0.3671875,0.993992014362556,0.9290384508697632,0.9957544994664526,1.0072341256091026,1.0121739142260266,1.0173168274752429
79,qfc_random_01,exact_initial_qfc,0.1,0.07274896478068098,73.95138578552564,6.6664641644544185,0.05550019393055169,95.83781265557855,127,0.12783666054399784,0.12301518305540303,0.004821477488594808,1.0,0.11926422846276756,-0.7039645393528124,-0.5122589372755095,0.44282290157757753,0.7220178638333082,0.942135388201937
79,qfc_random_01,new_trained_qfc,1.0,0.21942611586977412,95.47963905983572,8.388452213165282,0.0402056314119735,56.218212599389254,127,0.07410762346098845,0.04016457911768914,0.03394304434329931,0.796875,0.9974837154522564,0.5846801338385398,0.9996630948167768,0.9999753636174327,1.0003587085612557,1.359490802158892
79,qfc_random_01,label_shuffled_qfc,0.1,0.07196481470671548,74.57819849607657,6.820329335149089,0.054549741712252825,84.22396953335269,127,0.12726999759105437,0.12277836103150307,0.004491636559551301,1.0,0.11729178017400732,-0.7258959191912406,-0.5181182015845953,0.43946474341809155,0.7384701201512229,0.9446081128916346
83,qfc_all_to_all,frozen_trained_qfc,10.0,0.3001554104457929,90.5323162142957,5.964832845355956,0.05002929283275808,50.912559966317616,127,0.09931069033839239,0.04755626130130479,0.0517544290370876,0.609375,1.1421272618704132,0.9996181216000238,0.9999150005571252,1.000283309243107,1.2050442934934344,1.7050964586544446
83,qfc_all_to_all,selected_learned_classical,1.0,0.7756847918531159,3.053270462578439,1.1793125215184102,0.6033345870232455,205256250082.1182,36,0.7119024216967418,0.17534135336198023,0.5365610683347616,0.1640625,1.3208777971879122,0.5705472498227618,1.0248654274004032,1.4563615125681113,1.6835009143511397,1.8079633763068685
83,qfc_all_to_all,selected_tensor_train,0.1,0.17740850180856818,1.474400528138065,1.0031810240325887,0.9187134866912858,304847840562.59,56,0.7255951610672599,0.6209900939087943,0.10460506715846551,0.84375,0.417592113596246,-1.0010962967165338,-0.9385322796052753,0.9844037778620909,0.998492457313961,1.0035135238499162
